Unnamed: 0,Title,Author,Main Genre,Sub Genre,Type,Price,Rating
4814,"Shri Ram Charitmanas Gita Press Ramcharitmanas, Tulsidas Krit Ramcharitmanas, Code-81,(Hardcover, Hindi, Goswami Tulsidas)",Gita Press Gorakhpur,Religion,Religious Studies,Hardcover,₹330.00,4.8
4815,Think Like a Monk 1st edition - Train your M,Jay Shetty,Religion,Religious Studies,Paperback,₹335.00,4.6
4816,"Rumi's Little Book of Life: The Garden of the Soul, the Heart, and the Spirit",Rumi,Religion,Religious Studies,Paperback,₹238.00,4.5
4817,The Shiva Sutras,Ranjit Chaudhri,Religion,Religious Studies,Paperback,₹154.25,4.7
4818,JEEVAN KE ADHBHUT RAHASYA (HINDI),DAS GAUR GOPAL,Religion,Religious Studies,Paperback,₹139.00,4.5
4819,Adhyatmikta,Rajarshi Ranjan Nandy,Religion,Religious Studies,Paperback,₹335.00,4.7
4820,KARMA: A YOGI'S GUIDE TO CRAFTING YOUR DESTINY,Sadhguru,Religion,Religious Studies,Paperback,₹290.00,4.7
4821,Mahagatha: 100 Tales from the Puranas,Satyarth Nayak,Religion,Religious Studies,Paperback,₹406.25,4.7
4822,Mahabharata Unravelled: Lesser-Known Facets of a Well-Known History,Ami Ganatra,Religion,Religious Studies,Paperback,₹389.00,4.7
4823,"Energize Your Mind: Learn the Art of Mastering Your Thoughts, Feelings and Emotions",Gaur Gopal Das,Religion,Religious Studies,Audible Audiobook,₹879.00,4.6
4824,Hanuman Chalisa (Paperback),Shubha Vilas,Religion,Religious Studies,Paperback,₹159.00,4.7
4825,101 Essays That Will Change The Way You Think,Brianna Wiest,Religion,Religious Studies,Paperback,₹455.00,4.3
4826,Secrets of Divine Love : A Spiritual Journey into the Heart of Islam,A.Helwa,Religion,Religious Studies,Paperback,₹227.00,4.7
4827,DEATH: AN INSIDE STORY,Sadhguru,Religion,Religious Studies,Paperback,₹236.00,4.7
4828,Introducing Buddha: A Graphic Guide (Graphic Guides),Borin Van Loon,Religion,Religious Studies,Kindle Edition,₹249.85,3.9
4829,Apprenticed To A Himalayan Master: A Yog: A Yogi's Autobiography,Sri M,Religion,Religious Studies,Paperback,₹334.00,4.7
4830,Bhagavad Gita As It Is (Kannada) - 165/-,A.C. Bhaktivedanta Swami Prabhupada,Religion,Religious Studies,Hardcover,₹299.00,4.7
4831,Sankshipt Shiv Puran ( Gitapress Gorakhpur ) In 4 Volumes,Geeta Press,Religion,Religious Studies,Hardcover,₹330.00,4.7
4832,Shri Ramcharitmanas By Goswami Tulsidasji - With Meaning Explained In Hindi Code 82 Hardcover Best Quality Page,Gita Press Gorakhpur,Religion,Religious Studies,Hardcover,₹188.00,4.7
4833,AGHORA :AT THE LEFT HAND OF GOD,Robert Svobod,Religion,Religious Studies,Paperback,₹256.00,4.6
4834,Inner Engineering (Hindi),सद्गुरु,Religion,Religious Studies,Paperback,₹162.00,4.5
4835,"The Book of Rumi: 105 Stories and Fables that Illumine, Delight, and Inform",Rumi,Religion,Religious Studies,Paperback,₹246.00,4.4
4836,AGHORA II KUNDALINI,Robert Svobod,Religion,Religious Studies,Paperback,₹256.00,4.6
4837,"What Are You Doing With Your Life? [Paperback] Krishnamurti, J.",J. Krishnamurti,Religion,Religious Studies,Paperback,₹194.00,4.5
4838,Ashtavakra Gita,Swami Nityaswarupananda,Religion,Religious Studies,Paperback,₹99.00,4.5
4839,You Can Be The Happiest Women In The World (The route to happiness) Latest Edition,Dr.Aid al-Qarni,Religion,Religious Studies,Hardcover,₹120.00,4.5
4840,"""Mahabharata: The Great Indian Epic by Sudarshan Ray - English | Paperback | Book on Ancient Indian Stories about Pandavas and Kauravas | Kurukshetra War | Greatest Epic of India""",Sudarshan Ray,Religion,Religious Studies,Paperback,₹199.00,4.3
4841,AGHORA-III: THE LAW OF KARMA,Svoboda,Religion,Religious Studies,Paperback,₹195.00,4.7
4842,AN INTRODUCTION TO INDIAN PHILOSOPHY,Satishchandra Chatterjee,Religion,Religious Studies,Paperback,₹191.00,4.5
4843,Autobiography of A Yogi Tamil,Paramahansa Yogananda,Religion,Religious Studies,Paperback,₹211.27,4.7
4844,The Little Blue Book on Krishna by Shubha Vilas (Deluxe Silk Hardbound) - Hindu Deity | Lord Krishna | Religion | Spirituality | Explore the Cultural Heritage of Krishna Worship | A Collection of Devotional Stories,Shubha Vilas,Religion,Religious Studies,Hardcover,₹271.00,4.6
4845,The God Delusion : 10th Anniversary Edition,Richard Dawkins,Religion,Religious Studies,Paperback,₹397.00,4.6
4846,Meditations: A New Translation,MARCUS AURELIUS,Religion,Religious Studies,Paperback,₹196.00,4.3
4847,Shree Hita Chaurasi Shri Hita Sphuta Vani Shri Sevak Vani Evam Shri Radha Radhasudhanidhi Stotranam Shri Hita Chaurasi / Shri Hit Chaurasi,SHREE HITA RADHA KELI KUNJ,Religion,Religious Studies,Hardcover,₹439.00,4.8
4848,Dwapar Katha: The Stories of the Mahabharata,Sudipta Bhawmik,Religion,Religious Studies,Paperback,₹389.00,4.8
4849,The Hidden Power of Gayatri Mantra,Om Swami,Religion,Religious Studies,Paperback,₹235.00,4.6
4850,மாயோனின் காரிகை அவள்...! (Tamil Edition),யாஷ் கார்முகில்  Yash Karmugil,Romance,Action & Adventure,Kindle Edition,₹351.00,4.3
4851,மோதும் மோகனங்கள் : Mothum mokanangal (Tamil Edition),ஜெநிஷா  தீன் ,Romance,Action & Adventure,Kindle Edition,₹499.00,3.9
4852,YOU ONLY LIVE ONCE,STUTI CHANGLE,Romance,Action & Adventure,Paperback,₹164.00,4.4
4853,When She Unravels: A Dark Mafia Romance (The Fallen Book 1),Gabrielle Sands,Romance,Action & Adventure,Kindle Edition,₹416.00,4.4
4854,Skin of a Sinner: A Dark Childhood Best Friends Romance,Avina St. Graves,Romance,Action & Adventure,Kindle Edition,₹283.00,4.0
4855,KING: Alliance Series Book Two,S.J. Tilly,Romance,Action & Adventure,Kindle Edition,₹149.00,4.4
4856,Bound by Hatred: Enemies to Lovers Indian Romance,M.V. Kasi,Romance,Action & Adventure,Kindle Edition,₹199.00,4.4
4857,உண்மைச் சொன்னால் நேசிப்பாயா?? (முழு தொகுப்பு) (Tamil Edition),யாஷ் கார்முகில்  Yash karmugil ,Romance,Action & Adventure,Kindle Edition,₹500.00,4.3
4858,விழி தேடும் விதிகள் : VIZHI THEDUM VITHIKAL (Tamil Edition),LATHA B,Romance,Action & Adventure,Kindle Edition,₹299.00,4.0
4859,DOM: Alliance Series Book Three,S.J. Tilly,Romance,Action & Adventure,Kindle Edition,₹415.00,4.6
4860,When She Falls: A Dark Mafia Enemies to Lovers Romance (The Fallen Book 3),Gabrielle Sands,Romance,Action & Adventure,Kindle Edition,₹549.00,4.4
4861,HANS: Alliance Series Book Four,S.J. Tilly,Romance,Action & Adventure,Kindle Edition,₹415.00,4.6
4862,NERO: Alliance Series Book One,S.J. Tilly,Romance,Action & Adventure,Kindle Edition,₹415.00,4.2
4863,Broken Whispers: An Arranged Marriage Mafia Romance (Perfectly Imperfect Book 2),Neva Altaj,Romance,Action & Adventure,Kindle Edition,₹333.00,4.4
4864,Ruined Secrets: An Age Gap Arranged Marriage Mafia Romance (Perfectly Imperfect Book 4),Neva Altaj,Romance,Action & Adventure,Kindle Edition,₹329.00,4.3
4865,Mila: The Godfather (Unholy Trinity Book 7),Adriana Brinne,Romance,Action & Adventure,Kindle Edition,₹247.00,4.3
4866,Blood of My Monster: A Dark Mafia Romance (Monster Trilogy Book 1),Rina Kent,Romance,Action & Adventure,Kindle Edition,₹416.00,4.6
4867,When She Tempts: A Dark Mafia Age Gap Romance (The Fallen Book 2),Gabrielle Sands,Romance,Action & Adventure,Kindle Edition,₹549.00,4.4
4868,புல்லாங்குழல் பூவையே (Tamil Edition),தேன் நிலா  J,Romance,Action & Adventure,Kindle Edition,₹250.00,5.0
4869,Heart of My Monster: A Dark Mafia Romance (Monster Trilogy Book 3),Rina Kent,Romance,Action & Adventure,Kindle Edition,₹449.00,4.6
4870,The Great Gatsby (Deluxe Hardbound Edition),F. Scott Fitzgerald,Romance,Action & Adventure,Hardcover,₹319.00,4.6
4871,River God: The Egyptian Series 1 (Egypt Series),Wilbur Smith,Romance,Action & Adventure,Kindle Edition,₹331.55,4.5
4872,Lies of My Monster: A Dark Mafia Romance (Monster Trilogy Book 2),Rina Kent,Romance,Action & Adventure,Kindle Edition,₹415.00,4.6
4873,சிவனின் சக்தியிவள் (Tamil Edition),தேன் நிலா  J,Romance,Action & Adventure,Kindle Edition,₹250.00,4.4
4874,பூந்தோட்ட காதல்காரா! : (காதல் இளவரசி) விஷ்ணுப்ரியா (Tamil Edition),(காதல் இளவரசி)  விஷ்ணுப்ரியா ,Romance,Action & Adventure,Kindle Edition,₹350.00,4.1
4875,மயக்கமென்ன (Tamil Edition),சஹானா  சனா,Romance,Action & Adventure,Kindle Edition,₹400.00,3.8
4876,காதல் ரோஜாவே! (Tamil Edition),திவ்யசோபனா Divyashobana,Romance,Action & Adventure,Kindle Edition,₹650.00,4.2
4877,The Captive: Enemies to Lovers Indian Romance,M.V. Kasi,Romance,Action & Adventure,Kindle Edition,₹99.00,4.3
4878,நின்னெழில் யேதுரைப்பேன்!: பாகம் 1 & 2 (Tamil Edition),Yaazhini Madhumitha,Romance,Action & Adventure,Kindle Edition,₹399.00,4.3
4879,"Suspects: A thrilling, high stakes drama from the billion copy bestseller",Danielle Steel,Romance,Action & Adventure,Paperback,₹357.00,4.5
4880,முள்ளோடு முத்தாட வா... (Tamil Edition),Adhiya அதியா,Romance,Action & Adventure,Kindle Edition,₹350.00,4.4
4881,RM 7- ரௌத்திரம் பேசடி: RM 7- Rowthiram Pesadi (இராஜ முத்திரை) (Tamil Edition),ஆத்விகா பொம்மு (Aadvika pommu) ,Romance,Action & Adventure,Kindle Edition,₹200.00,4.5
4882,பகலவ நிலவே..! (Tamil Edition),Aruna  V,Romance,Action & Adventure,Kindle Edition,₹450.00,4.2
4883,Mafia Virgin: An Italian Dark Mafia Romance (The Kings of Italy Book 5),Mila Finelli,Romance,Action & Adventure,Kindle Edition,₹332.00,4.3
4884,கிருஷ்ணாரத்யா..! : KRISHNAARADHYA (Tamil Edition),Mathila Suhi,Romance,Action & Adventure,Kindle Edition,₹360.00,4.1
4885,The Kingpin: A Dark Mafia Romance (Savage Empire Book 1),Piper Stone,Romance,Action & Adventure,Kindle Edition,₹449.00,4.4
4886,கன்னியின் காளைகள் (Tamil Edition),செவத்த  சிங்காரி ,Romance,Action & Adventure,Kindle Edition,₹599.00,4.6
4887,Mafia Boss's Surprise Baby: An Age Gap Arranged Marriage Romance (Alpha Mafia Daddies),Kira  Cole,Romance,Action & Adventure,Kindle Edition,₹331.00,4.2
4888,Detained (Beneath The Mask Series Book 4),Luna Mason,Romance,Action & Adventure,Kindle Edition,₹415.00,4.5
4889,RM 5- ஆழி சூழ் அழகே : RM 5- Aazhi Soozh Azhage (இராஜ முத்திரை) (Tamil Edition),ஆத்விகா பொம்மு (Aadvika pommu) ,Romance,Action & Adventure,Kindle Edition,₹400.00,4.5
4890,The seduction and betrayal of Sriya,Ravi Shikha,Romance,Action & Adventure,Kindle Edition,₹249.00,4.2
4891,TASK ZERO (Hindi Edition),Akash Pathak,Romance,Action & Adventure,Kindle Edition,₹49.00,4.0
4892,உயிர் நீயே பெண்ணே..! (Tamil Edition),Surya rajarajan,Romance,Action & Adventure,Kindle Edition,₹400.00,4.3
4893,மின்னலே நீ வந்ததேனடி பாகம் 2: வஞ்சியவளின் வன்காதல் இதுவோ.. (Tamil Edition),அ. மோகனா மணிகண்டன்,Romance,Action & Adventure,Kindle Edition,₹200.00,4.1
4894,தேனிசை தென்றலும் புயலும் (நாவல்): Season 1 (Tamil Edition),Indhu  Novels ,Romance,Action & Adventure,Kindle Edition,₹469.00,3.9
4895,Shattered Crown: A Dark Mafia Age Gap Romance (Kozlov Empire Book 4),Monica Kayne,Romance,Action & Adventure,Kindle Edition,₹415.00,4.3
4896,காதலும் காட்சிப்பிழையோ! (Tamil Edition),Rhea Moorthy,Romance,Action & Adventure,Kindle Edition,₹350.00,4.4
4897,Taming the Lioness,Ravi Shikha,Romance,Action & Adventure,Kindle Edition,₹149.00,3.9
4898,"The Temporary Wife: A Marriage of Convenience, Small Town Romance (Once Upon A Time Book 1)",Maya Alden,Romance,Adaptations,Kindle Edition,₹415.00,4.2
4899,Bindu & The Beast: A Slow Burn Enemies to Lovers,Kushi Sada,Romance,Adaptations,Kindle Edition,₹99.00,4.6
4900,Fatal Obsession : A Twisted Romeo & Juliet Story (Tales of Obsession Book 2),Drethi A.,Romance,Adaptations,Kindle Edition,₹49.00,4.4
4901,A Not So Prince Charming (Castleton University Book 1),Jennifer Chipman,Romance,Adaptations,Kindle Edition,₹332.00,4.3
4902,Rouge: A Dark Billionaire Romance (Tattered Curtain Series),Greer Rivers,Romance,Adaptations,Kindle Edition,₹416.00,4.3
4903,Rewinding Time: A Pride & Prejudice Variation,Jeff Bigler,Romance,Adaptations,Kindle Edition,₹331.00,4.1
4904,"Fitzwilliam Darcy, Man of Fortune: A Pride & Prejudice Variation (Dimensions of Darcy Book 5)",Jennifer Joy,Romance,Adaptations,Kindle Edition,₹399.00,4.3
4905,"Fitzwilliam Darcy, Master Spy: A Pride & Prejudice Variation (Dimensions of Darcy Book 6)",Jennifer Joy,Romance,Adaptations,Kindle Edition,₹399.00,4.5
4906,5000 Nights of Obsession: A Twisted Gatsby Story (Tales of Obsession Book 1),Drethi  A.,Romance,Adaptations,Kindle Edition,₹49.00,4.2
4907,An Accidental Proposal: A Pride and Prejudice Novella (The Accidental Love Series),Melanie Rachel,Romance,Adaptations,Kindle Edition,₹349.00,4.4
4908,Kalyanam@at the rate of: கல்யாணம்@ (Tamil Edition),Monisha  thamizhmoni,Romance,Adaptations,Kindle Edition,₹200.00,4.2
4909,A Blissful Marriage: A Pride and Prejudice Variation,Lory Lilian,Romance,Adaptations,Kindle Edition,₹249.00,4.1
4910,Romantic Comedy,Curtis Sittenfeld,Romance,Adaptations,Paperback,₹482.00,4.1
4911,Tastes Like Shakkar: A Novel (If Shakespeare Were an Auntie Book 2),Nisha Sharma,Romance,Adaptations,Kindle Edition,₹261.21,4.2
4912,Mr. Darcy and the Girl Next Door: A Sweet Pride and Prejudice Romantic Comedy,Alix James,Romance,Adaptations,Kindle Edition,₹414.00,4.4
4913,Nala Damayanti: A Modern Adaptation (A Billionaire Romance),Shobana Mahadevan,Romance,Adaptations,Kindle Edition,₹249.00,4.3
4914,Romantic Comedy: The bestselling Reese Witherspoon Book Club Pick by the author of RODHAM and AMERICAN WIFE,Curtis Sittenfeld,Romance,Adaptations,Kindle Edition,₹459.80,4.1
4915,"Compromised! - A Pride & Prejudice Variation (Marrying Mr. Darcy, Regency)",J Dawn King,Romance,Adaptations,Kindle Edition,₹449.00,4.1
4916,Phantom: A Dark Retelling (Tattered Curtain Series),Greer Rivers,Romance,Adaptations,Kindle Edition,₹399.00,4.3
4917,"Fitzwilliam Darcy, Traitor: A Pride & Prejudice Variation (Dimensions of Darcy Book 1)",Jennifer Joy,Romance,Adaptations,Kindle Edition,₹399.00,4.4
4918,Medusa: A beautiful and profound retelling of Medusa’s story,Jessie Burton,Romance,Adaptations,Paperback,₹438.00,4.1
4919,Lost & Found: A Pride & Prejudice Novella (Mischief & Matrimony),Christie Capps,Romance,Adaptations,Kindle Edition,₹248.00,4.3
4920,Dreadful: A Dark Revenge Retelling (Tattered Curtain Series),Greer Rivers,Romance,Adaptations,Kindle Edition,₹416.00,4.3
4921,"Fitzwilliam Darcy, Poet: A Pride & Prejudice Variation (Dimensions of Darcy Book 2)",Jennifer Joy,Romance,Adaptations,Kindle Edition,₹399.00,4.2
4922,The Darcy Secret: A Pride and Prejudice Variation: A Darcy and Elizabeth Regency Mystery Romance,Kelly Miller,Romance,Adaptations,Kindle Edition,₹399.00,4.2
4923,A More Agreeable Man: A Variation of Jane Austen's Pride and Prejudice,Jan Ashton,Romance,Adaptations,Kindle Edition,₹331.00,4.3
4924,Kitty Catches Kismet: A Pride and Prejudice Variation (Bennet Ladies Liberation Series Book 2),Jaime Marie Lang,Romance,Adaptations,Kindle Edition,₹332.00,4.3
4925,Bingley's Indignation,Jann Rowland,Romance,Adaptations,Kindle Edition,₹373.00,4.0
4926,Lies and Deception: A Pride & Prejudice Variation,Oksana Rothenberg,Romance,Adaptations,Kindle Edition,₹375.00,3.2
4927,Her Own Happiness,Eden Appiah-Kubi,Romance,Adaptations,Kindle Edition,₹129.00,4.0
4928,Beautiful Surrender: An Enemies-to-Lovers Romance (Kings of Capital),Ivy Wild,Romance,Adaptations,Kindle Edition,₹416.00,4.3
4929,Discretion and Daring: A Pride and Prejudice Variation (Sweet Pride and Prejudice Variations),Amelia  Westerly,Romance,Adaptations,Kindle Edition,₹250.00,4.0
4930,The Mistress of All: A Pride and Prejudice Variation,Lory  Lilian,Romance,Adaptations,Kindle Edition,₹288.00,4.4
4931,A Folly of Youth: A Pride and Prejudice Variation (The Engaged to Mr Darcy Series),Amy D'Orazio,Romance,Adaptations,Kindle Edition,₹449.00,4.5
4932,"Irresistibly Alone: A Variation of Jane Austen's Pride and Prejudice (Obstinate, Headstrong Girl Series)",Julie Cooper,Romance,Adaptations,Kindle Edition,₹332.00,4.4
4933,Medusa: A beautiful and profound retelling of Medusa’s story,Jessie Burton,Romance,Adaptations,Kindle Edition,₹279.30,4.1
4934,The Truth About Family: A friends to lovers variation of Jane Austen's Pride and Prejudice (Family Matters Series),Lucy Marin,Romance,Adaptations,Kindle Edition,₹149.00,4.4
4935,Mafia Daddy: A Contemporary Cinderella Fairy Tale (Billionaire Daddies Book 2),Jane Henry,Romance,Adaptations,Kindle Edition,₹499.00,4.3
4936,The Trouble With Friends: A Pride and Prejudice Variation: A Darcy and Elizabeth Regency Romance,Kelly Miller,Romance,Adaptations,Kindle Edition,₹331.00,4.2
4937,The Long Journey Home: A Pride & Prejudice Variation (The Misadventures of Darcy & Elizabeth),J Dawn King,Romance,Adaptations,Kindle Edition,₹449.00,4.4
4938,Belle: A feel-good romance about lost love and second chances from the million-copy selling author.,Tasmina Perry,Romance,Adaptations,Kindle Edition,₹421.00,4.2
4939,"Twisted Bad Boys: A Mafia, dark, bad boy collection of fairy tale and fable retellings (Twisted Tales Anthology Series)",Maren Smith,Romance,Adaptations,Kindle Edition,₹750.00,4.5
4940,A Reason to Hope: A Pride & Prejudice Novella (Tender Affection),Christie Capps,Romance,Adaptations,Kindle Edition,₹248.00,4.3
4941,Dangerous When Wet: A Pride & Prejudice Variation Novella (A Merry Match for Mr. Darcy Book 1),Jennifer Joy,Romance,Adaptations,Kindle Edition,₹299.00,4.4
4942,Broken Dreams,Chloe Eilon,Romance,Adaptations,Kindle Edition,₹249.00,5.0
4943,Rainy Days: A Pride and Prejudice Variation,Lory Lilian,Romance,Adaptations,Kindle Edition,₹249.00,4.3
4944,An Old Acquaintance: A Modern Pride and Prejudice Novella,Cat Andrews,Romance,Adaptations,Kindle Edition,₹290.00,4.4
4945,Murdered on a Wednesday: A Pride and Prejudice Mystery,Jaime Marie  Lang,Romance,Adaptations,Kindle Edition,₹332.00,4.2
4946,A Father's Sins: A Pride and Prejudice Variation (The Misadventures of Darcy & Elizabeth),J Dawn King,Romance,Adaptations,Kindle Edition,₹449.00,4.1
4947,Struggle To Spark: 5 Effective Ways To Save Your Relationships,ANAMIKA MISHRA,Romance,Adaptations,Kindle Edition,₹49.00,5.0
4948,உன்மத்தம் ஆகுதடி(டா) அழகே! (Tamil Edition),Thanimai Kadhali Novels,Romance,Alpha Male,Kindle Edition,₹400.00,4.4
